"log.Lot.Area","Lot.Config","Neighborhood","Bldg.Type","Overall.Qual","Overall.Cond","Year.Built","Central.Air","Electrical","Gr.Liv.Area","Full.Bath","Half.Bath","Bedroom.AbvGr","Kitchen.AbvGr","TotRms.AbvGrd","SalePrice"
9.32366905728319,"CulDSac","Edwards","1Fam",5,3,1964,"Y","SBrkr",1298,2,0,3,1,5,114000
9.31470038730042,"Inside","Edwards","1Fam",4,7,1946,"Y","SBrkr",930,1,0,2,1,6,84900
9.12761072437719,"Inside","SawyerW","1Fam",6,5,1985,"Y","SBrkr",1732,2,1,3,1,7,178000
9.39099387166944,"Inside","SawyerW","1Fam",7,5,1987,"Y","SBrkr",1433,1,1,1,1,4,270000
9.42230163388782,"CulDSac","SawyerW","1Fam",6,7,1993,"Y","SBrkr",1802,2,1,3,1,8,218000
9.20412107216227,"Inside","SawyerW","1Fam",7,5,1993,"Y","SBrkr",1949,2,1,3,1,8,236000
9.11261728344757,"Inside","SawyerW","1Fam",6,6,1992,"Y","SBrkr",996,1,0,2,1,5,147000
9.25674674479034,"Corner","CollgCr","1Fam",8,5,2008,"Y","SBrkr",1694,2,0,3,1,7,245350
8.81907398326783,"Inside","CollgCr","1Fam",7,5,2006,"Y","SBrkr",1208,2,0,2,1,6,206000
9.24975337433302,"Corner","CollgCr","1Fam",7,5,2009,"Y","SBrkr",1226,2,0,3,1,6,198900
8.90381521172292,"Inside","CollgCr","1Fam",7,5,2010,"Y","SBrkr",1222,2,0,2,1,6,187000
9.4235143922529,"Corner","SawyerW","1Fam",7,5,1990,"Y","SBrkr",3222,3,0,5,1,11,320000
9.56345899971214,"Inside","SawyerW","1Fam",6,8,1900,"Y","SBrkr",1445,2,0,3,1,6,138500
9.0843235313927,"Inside","ClearCr","1Fam",6,7,1971,"Y","SBrkr",1052,1,0,3,1,6,155000
9.31515073632853,"Corner","CollgCr","1Fam",5,5,1996,"Y","SBrkr",965,1,0,2,1,4,159000
9.14174028048393,"Inside","CollgCr","1Fam",7,5,1997,"Y","SBrkr",1692,2,1,3,1,8,191000
9.07680897935166,"Inside","CollgCr","1Fam",6,5,1998,"Y","SBrkr",1682,2,1,3,1,7,200500
9.63167882924064,"FR2","CollgCr","1Fam",5,8,1977,"Y","SBrkr",1026,1,1,3,1,5,150000
9.29651806821724,"FR2","CollgCr","1Fam",6,7,1977,"Y","SBrkr",1392,1,1,3,1,6,161750
9.27331517113757,"Corner","CollgCr","1Fam",5,6,1976,"Y","SBrkr",894,1,0,3,1,5,128200
8.91998807096852,"Inside","CollgCr","1Fam",5,6,1972,"Y","SBrkr",876,1,0,3,1,5,127000
9.24850283307053,"Inside","CollgCr","1Fam",8,5,2003,"Y","SBrkr",1978,2,1,3,1,8,318000
9.34338414573395,"Inside","CollgCr","1Fam",8,5,2001,"Y","SBrkr",1601,2,0,3,1,6,272000
9.16408698745872,"CulDSac","CollgCr","1Fam",7,6,2003,"Y","SBrkr",1829,2,1,3,1,7,237000
9.14580185083861,"Inside","CollgCr","1Fam",7,5,1997,"Y","SBrkr",2098,2,1,4,1,9,240000
9.40401391710636,"CulDSac","CollgCr","1Fam",7,5,1998,"Y","SBrkr",1661,2,0,3,1,6,224900
8.39728289474368,"Inside","CollgCr","TwnhsE",6,5,2003,"Y","SBrkr",848,1,0,1,1,4,143750
8.39525152061099,"Inside","CollgCr","TwnhsE",6,5,2004,"Y","SBrkr",848,1,0,1,1,3,143000
9.27190572763434,"FR2","CollgCr","1Fam",8,5,2003,"Y","SBrkr",1668,2,0,3,1,8,232000
9.03598698483141,"Inside","CollgCr","1Fam",7,5,2004,"Y","SBrkr",1484,2,0,3,1,7,213000
9.07943410212838,"FR2","CollgCr","1Fam",7,5,2004,"Y","SBrkr",1414,2,0,3,1,6,185500
9.07988994259212,"Inside","Edwards","1Fam",3,6,1945,"N","SBrkr",640,1,0,2,1,5,84900
9.08726837438619,"Corner","Edwards","1Fam",5,6,1954,"Y","SBrkr",992,1,0,3,1,6,155891
9.19268543673746,"Inside","Edwards","Duplex",5,5,1965,"N","SBrkr",1664,2,0,4,2,8,100000
9.21473072027748,"CulDSac","Edwards","1Fam",5,6,1968,"Y","SBrkr",1196,1,0,3,1,6,144000
9.37517661442912,"Inside","Edwards","1Fam",4,5,1948,"N","FuseF",1120,1,0,2,1,5,64000
8.74909824839902,"Inside","Edwards","1Fam",6,6,1975,"Y","SBrkr",1096,1,0,3,1,5,125200
8.96431194812451,"Inside","Edwards","1Fam",6,5,1976,"Y","SBrkr",1117,1,0,3,1,6,107000
8.76561454991472,"Inside","Edwards","1Fam",4,5,1958,"Y","SBrkr",960,1,0,3,1,5,90000
9.05321861620397,"Corner","Edwards","1Fam",4,5,2003,"Y","SBrkr",1121,2,0,2,1,5,140000
9.07577987858049,"Inside","Edwards","1Fam",6,4,1945,"Y","FuseA",1487,1,1,3,1,7,113000
9.40755054126389,"Inside","Edwards","2fmCon",4,4,1941,"N","FuseA",924,1,0,2,1,5,80000
9.05508908670489,"Inside","Edwards","1Fam",5,6,1957,"Y","FuseA",1526,1,0,4,1,7,144500
8.48735234940522,"Inside","SWISU","1Fam",5,6,1924,"N","FuseA",1296,2,0,2,1,5,104000
8.83317113302287,"Corner","SWISU","1Fam",6,4,1915,"N","FuseF",1647,1,1,4,1,6,128000
9.01335177813882,"Inside","Edwards","1Fam",3,3,1914,"N","FuseF",864,1,0,2,1,5,58500
8.51719319141624,"Inside","SWISU","1Fam",5,6,1924,"Y","SBrkr",1691,2,0,3,1,6,127000
8.97335141383992,"Corner","SWISU","1Fam",6,6,1939,"Y","SBrkr",856,1,0,2,1,4,126000
8.88183630500415,"Inside","SWISU","Duplex",4,6,1967,"Y","SBrkr",2650,3,0,6,2,10,160000
9.19410935886576,"Inside","SWISU","1Fam",5,2,1931,"Y","SBrkr",1666,1,0,3,1,7,100000
9.17346889720028,"Inside","SWISU","1Fam",6,7,1919,"Y","SBrkr",2447,2,0,4,1,10,169000
9.2545486266405,"Inside","Crawfor","1Fam",7,6,1941,"Y","SBrkr",2133,1,1,4,1,8,257500
9.65502619323763,"Inside","Crawfor","Duplex",5,6,1950,"Y","SBrkr",2177,2,1,5,2,11,215000
9.10963566785455,"Inside","Crawfor","1Fam",7,9,1941,"Y","SBrkr",2340,2,0,4,1,9,266500
9.76995615991161,"Inside","Crawfor","1Fam",7,8,1959,"Y","SBrkr",1902,2,0,3,1,7,335000
9.88557813199256,"FR2","Crawfor","1Fam",7,6,1994,"Y","SBrkr",1652,2,1,3,1,6,203135
8.27052509505507,"Inside","Blueste","TwnhsE",8,6,1989,"Y","SBrkr",1034,1,0,1,1,4,185000
8.27052509505507,"Inside","Blueste","TwnhsE",8,5,1989,"Y","SBrkr",1191,2,0,2,1,5,162500
9.65515439014826,"Inside","Crawfor","1Fam",7,8,1959,"Y","SBrkr",1801,2,0,1,1,6,289000
8.60079877527103,"Inside","IDOTRR","1Fam",4,8,1922,"Y","SBrkr",1154,1,0,3,1,7,125500
9.0062638833792,"Inside","IDOTRR","1Fam",2,5,1941,"Y","SBrkr",540,1,0,1,1,4,82000
9.1204156644482,"Inside","IDOTRR","1Fam",6,5,1921,"Y","SBrkr",1107,1,0,2,1,5,110000
8.9226582995244,"Inside","IDOTRR","1Fam",4,4,1920,"Y","FuseA",1128,1,0,2,1,6,68400
9.0724566646128,"Inside","IDOTRR","1Fam",4,7,1900,"Y","SBrkr",1178,1,0,2,1,7,102776
9.0724566646128,"Inside","IDOTRR","1Fam",5,5,1952,"N","FuseA",1044,1,0,2,1,4,55993
9.0724566646128,"Corner","IDOTRR","1Fam",4,7,1896,"Y","SBrkr",952,1,0,3,1,5,50138
8.24564690087386,"Corner","Crawfor","TwnhsE",8,5,2004,"Y","SBrkr",1646,2,0,2,1,5,246000
9.3101857069459,"Inside","Mitchel","1Fam",8,5,1998,"Y","SBrkr",1916,2,1,3,1,8,254900
9.17159954365975,"Inside","Mitchel","1Fam",6,7,1977,"Y","SBrkr",1285,2,0,3,1,6,190000
9.12652388588307,"Inside","Mitchel","1Fam",7,5,2003,"Y","SBrkr",1560,2,0,3,1,7,201000
9.41962837699995,"Inside","Mitchel","1Fam",6,5,1976,"Y","SBrkr",1034,1,0,3,1,6,169900
9.45407055689878,"Inside","Mitchel","Duplex",6,5,1976,"Y","SBrkr",2048,3,0,5,2,9,170000
10.9543091773679,"Inside","Timber","1Fam",5,5,1948,"Y","SBrkr",1687,1,0,3,1,7,160000
9.38395748813999,"Corner","Timber","1Fam",7,5,2008,"Y","SBrkr",1346,2,0,3,1,6,220000
9.19044374026173,"Inside","Timber","1Fam",7,5,2009,"Y","SBrkr",1214,2,0,2,1,6,179781
9.19034172546949,"Inside","Timber","1Fam",5,5,2006,"Y","SBrkr",1444,2,1,3,1,7,174000
9.39291189752534,"Corner","Timber","1Fam",8,5,2009,"Y","SBrkr",1968,2,1,4,1,8,269500
9.33397293242146,"Corner","Timber","1Fam",7,5,2002,"Y","SBrkr",1894,2,1,4,1,8,214900
9.56036323983454,"Inside","Timber","1Fam",8,5,2002,"Y","SBrkr",1908,2,1,4,1,9,202900
9.48903215258983,"Inside","Timber","1Fam",9,5,2008,"Y","SBrkr",2018,2,0,3,1,10,378500
9.63560810738053,"Inside","Mitchel","1Fam",5,5,1965,"Y","SBrkr",1264,1,0,2,1,7,169000
9.22167588163993,"Inside","Mitchel","1Fam",5,5,2004,"Y","SBrkr",1430,2,0,3,1,7,173500
9.14846496825809,"Corner","Mitchel","Duplex",6,5,1971,"Y","SBrkr",1824,2,2,4,2,8,139000
9.38219062890284,"Inside","Mitchel","1Fam",5,5,1999,"Y","SBrkr",1344,2,0,3,1,7,166500
7.58781721999343,"Inside","MeadowV","TwnhsE",4,5,1973,"Y","SBrkr",1092,1,1,3,1,6,83500
7.78072088611792,"Inside","MeadowV","Twnhs",5,6,1973,"Y","SBrkr",945,1,0,2,1,5,119500
7.86018505747217,"Inside","MeadowV","TwnhsE",5,3,1976,"Y","SBrkr",1112,1,1,3,1,4,85000
7.29709100516042,"Inside","MeadowV","Twnhs",4,7,1970,"Y","SBrkr",1092,1,1,3,1,5,76000
7.30720231476474,"Inside","MeadowV","TwnhsE",4,6,1972,"Y","SBrkr",630,1,0,1,1,3,75500
7.54960916515453,"Inside","MeadowV","TwnhsE",4,4,1970,"Y","SBrkr",1092,1,1,3,1,5,88250
7.54433210805369,"Inside","MeadowV","TwnhsE",4,6,1972,"Y","SBrkr",1092,1,1,3,1,5,85500
8.84692850009902,"Inside","Mitchel","1Fam",5,7,1971,"Y","SBrkr",874,1,0,3,1,5,130000
10.1712984953455,"CulDSac","Mitchel","1Fam",5,7,1962,"Y","SBrkr",1188,1,0,3,1,6,157900
9.46397433028839,"Inside","Mitchel","1Fam",5,7,1984,"Y","SBrkr",833,1,0,2,1,5,149900
8.94897560784178,"Inside","Mitchel","Duplex",5,2,1985,"Y","SBrkr",2432,4,2,4,2,10,159000
9.25674674479034,"Inside","Mitchel","1Fam",5,5,1991,"Y","SBrkr",1274,1,1,3,1,6,136000
9.26331225674229,"Inside","Mitchel","1Fam",5,5,1969,"Y","SBrkr",1479,2,0,5,1,8,161000
9.19948162864131,"Inside","Mitchel","1Fam",8,5,1994,"Y","SBrkr",1803,2,1,3,1,6,285000
9.46970012742337,"Inside","Mitchel","1Fam",6,5,1993,"Y","SBrkr",1797,2,1,3,1,7,231000
9.47331983178759,"Inside","NAmes","1Fam",6,5,1956,"Y","SBrkr",882,1,0,2,1,5,124500
9.23014299927236,"Inside","NAmes","1Fam",6,5,1974,"Y","SBrkr",1434,2,0,4,1,7,157000
9.53676227274389,"Inside","NAmes","1Fam",8,7,1972,"Y","SBrkr",2704,2,1,4,1,9,345000
9.22808205345234,"Corner","Gilbert","1Fam",6,5,1997,"Y","SBrkr",1608,2,1,3,1,7,189500
9.37517661442912,"Inside","Gilbert","1Fam",8,5,2003,"Y","SBrkr",2283,2,1,4,1,9,270000
9.03598698483141,"Inside","Gilbert","1Fam",7,5,1996,"Y","SBrkr",1628,2,1,3,1,7,189000
9.60857943499261,"CulDSac","Gilbert","1Fam",9,5,2006,"Y","SBrkr",1746,2,0,3,1,7,377500
9.05134464048573,"Inside","Gilbert","1Fam",7,5,1995,"Y","SBrkr",1474,2,1,3,1,7,168500
8.89508153175417,"CulDSac","StoneBr","TwnhsE",8,5,2004,"Y","SBrkr",2522,2,0,1,1,8,375000
8.64188563537355,"Inside","StoneBr","TwnhsE",8,5,2000,"Y","SBrkr",1659,2,0,2,1,5,278000
8.90652891759452,"Corner","StoneBr","1Fam",8,5,1998,"Y","SBrkr",1478,2,0,2,1,5,240000
8.98882050177807,"Corner","StoneBr","TwnhsE",8,5,1995,"Y","SBrkr",1734,2,0,2,1,6,239500
9.09638749190015,"Inside","Gilbert","1Fam",7,5,1998,"Y","SBrkr",1382,2,1,3,1,7,177500
9.224341891612,"Corner","Gilbert","1Fam",7,5,1998,"Y","SBrkr",1718,2,1,3,1,7,185000
8.9226582995244,"Inside","Gilbert","1Fam",6,5,1998,"Y","SBrkr",1636,2,1,3,1,7,191000
8.96661138705286,"Inside","Gilbert","1Fam",6,7,1993,"Y","SBrkr",1571,2,1,3,1,7,178000
9.18655984331078,"Corner","Gilbert","1Fam",6,8,1993,"Y","SBrkr",1470,2,1,3,1,6,185000
9.08284785146091,"Inside","Gilbert","1Fam",6,5,1994,"Y","SBrkr",1516,2,1,3,1,7,181316
8.88875674784872,"Inside","Gilbert","1Fam",6,5,1993,"Y","SBrkr",1190,2,0,3,1,6,166000
9.17326136373476,"Corner","Gilbert","1Fam",6,5,1992,"Y","SBrkr",1593,2,1,3,1,7,178000
9.00270100719794,"Inside","Gilbert","1Fam",6,5,1994,"Y","SBrkr",1481,2,1,3,1,6,174000
9.13216259091216,"Inside","Gilbert","1Fam",6,6,1992,"Y","SBrkr",1167,2,0,3,1,6,173000
9.28377669004936,"CulDSac","Gilbert","1Fam",7,5,1999,"Y","SBrkr",1983,2,1,3,1,9,225000
9.38016753118845,"Corner","Gilbert","1Fam",7,5,1990,"Y","SBrkr",1442,2,0,3,1,5,180500
8.66802408111882,"CulDSac","StoneBr","TwnhsE",8,5,1984,"Y","SBrkr",1360,1,0,1,1,4,187500
9.7655464514229,"CulDSac","StoneBr","1Fam",9,5,2008,"Y","SBrkr",2234,2,0,1,1,9,501837
9.37957668922148,"Inside","StoneBr","1Fam",8,5,2008,"Y","SBrkr",2046,2,1,3,1,7,372500
9.69017056203965,"Inside","StoneBr","1Fam",7,5,2005,"Y","SBrkr",1530,2,0,3,1,7,260000
9.38429367909962,"Inside","Gilbert","1Fam",5,6,1977,"Y","SBrkr",1934,2,1,3,1,6,185000
9.47308917788275,"Corner","NWAmes","1Fam",7,7,1980,"Y","SBrkr",2353,2,1,4,1,10,260000
9.74349484122524,"CulDSac","NWAmes","1Fam",6,5,1979,"Y","SBrkr",1586,2,0,3,1,7,181000
9.38429367909962,"Inside","NWAmes","1Fam",7,5,1977,"Y","SBrkr",1411,2,0,3,1,6,82500
9.71926418845258,"FR2","NWAmes","1Fam",6,7,1977,"Y","SBrkr",1602,2,0,3,1,8,215000
9.49175283141437,"Inside","NWAmes","1Fam",7,6,1978,"Y","SBrkr",2050,2,1,4,1,8,154000
9.29908358181057,"Inside","NWAmes","1Fam",6,6,1978,"Y","SBrkr",1671,2,0,3,1,7,200000
9.42448354109309,"Inside","NWAmes","1Fam",7,7,1980,"Y","SBrkr",2673,2,1,4,1,9,249000
9.55499334068759,"Inside","NWAmes","1Fam",7,5,1980,"Y","SBrkr",1472,2,0,3,1,6,187500
9.31361872142968,"Inside","NWAmes","1Fam",6,5,1978,"Y","SBrkr",1707,2,0,3,1,7,184000
9.16951837745593,"Inside","NWAmes","1Fam",8,5,1981,"Y","SBrkr",2524,2,1,4,1,9,278000
9.38261159291664,"Inside","NWAmes","1Fam",7,5,1978,"Y","SBrkr",1601,2,0,3,1,7,157000
9.24956108512946,"Inside","NWAmes","1Fam",7,5,1976,"Y","SBrkr",1370,2,0,3,1,6,152000
9.24028744834414,"CulDSac","NWAmes","1Fam",5,7,1976,"Y","SBrkr",1868,2,1,4,1,9,197500
8.85366542803745,"Inside","Somerst","1Fam",7,5,2003,"Y","SBrkr",1884,2,1,3,1,7,240900
8.98769669570362,"Inside","Somerst","1Fam",8,5,2009,"Y","SBrkr",1935,2,1,3,1,8,263435
8.9226582995244,"Inside","Somerst","1Fam",8,5,2000,"Y","SBrkr",1874,2,1,3,1,7,220000
9.0442857876461,"Corner","Somerst","1Fam",8,5,2002,"Y","SBrkr",1811,2,1,3,1,7,235000
9.14558849474649,"CulDSac","NWAmes","1Fam",5,7,1975,"Y","SBrkr",1621,2,0,3,1,7,213000
9.22424327714517,"Inside","NWAmes","1Fam",6,6,1974,"Y","SBrkr",1116,2,0,3,1,6,167900
9.3101857069459,"Corner","NWAmes","1Fam",7,5,1975,"Y","SBrkr",1193,2,0,3,1,5,158000
9.22424327714517,"Inside","NWAmes","1Fam",6,5,1974,"Y","SBrkr",1350,2,0,3,1,7,165000
9.25416585151621,"Corner","NWAmes","1Fam",6,6,1972,"Y","SBrkr",2119,2,1,3,1,7,158000
9.10497985631836,"FR2","NAmes","Duplex",5,5,1974,"Y","SBrkr",1792,2,2,4,2,8,136000
9.07680897935166,"Inside","NAmes","1Fam",5,6,1970,"Y","SBrkr",1002,1,0,3,1,5,148500
8.97840831462889,"Inside","NAmes","1Fam",6,8,1969,"Y","SBrkr",1026,1,0,3,1,5,156000
8.96571778898485,"Inside","NAmes","1Fam",5,5,1970,"Y","SBrkr",1180,1,1,2,1,6,128000
9.04899722156742,"Inside","NAmes","1Fam",5,7,1971,"Y","SBrkr",1050,1,1,3,1,6,143000
8.85907931788153,"Inside","NAmes","1Fam",4,6,1970,"Y","SBrkr",864,1,0,3,1,5,76500
8.84793475332846,"Inside","NAmes","1Fam",4,6,1970,"Y","SBrkr",864,1,0,3,1,5,120500
9.00208543315572,"Inside","NAmes","1Fam",4,7,1970,"Y","SBrkr",864,1,0,3,1,5,124500
9.25913053614561,"FR2","NAmes","1Fam",4,6,1971,"Y","SBrkr",864,1,0,2,1,4,97000
9.10497985631836,"FR2","NAmes","1Fam",4,7,1971,"Y","SBrkr",864,1,0,3,1,5,130000
7.4265490723973,"Inside","BrDale","Twnhs",6,5,1973,"Y","SBrkr",987,1,1,2,1,5,111000
7.7698009960039,"Inside","BrDale","TwnhsE",5,6,1970,"Y","SBrkr",1365,1,1,3,1,7,125000
7.4265490723973,"Inside","BrDale","Twnhs",5,5,1971,"Y","SBrkr",1302,2,1,3,1,6,112000
7.4265490723973,"Inside","BrDale","Twnhs",6,6,1972,"Y","SBrkr",987,1,1,2,1,5,97000
7.4265490723973,"Inside","BrDale","Twnhs",6,8,1972,"Y","SBrkr",987,1,1,2,1,5,118000
7.4265490723973,"Inside","BrDale","Twnhs",5,7,1972,"Y","SBrkr",1302,2,1,3,1,6,119500
8.50268850521336,"Inside","NPkVill","TwnhsE",6,6,1976,"Y","SBrkr",958,2,0,2,1,5,143750
7.74413662762799,"FR2","NPkVill","TwnhsE",6,5,1976,"Y","SBrkr",1548,2,1,3,1,7,146000
7.73193072194849,"FR2","NPkVill","Twnhs",6,6,1976,"Y","SBrkr",1456,2,1,3,1,7,148500
7.73193072194849,"FR2","NPkVill","Twnhs",7,5,1975,"Y","SBrkr",1055,2,0,2,1,4,123000
7.74413662762799,"Inside","NPkVill","TwnhsE",6,5,1974,"Y","SBrkr",1322,2,1,3,1,6,147000
7.76174498465891,"Inside","NPkVill","Twnhs",6,5,1977,"Y","SBrkr",1456,2,1,3,1,6,137900
7.76811037852599,"Inside","NPkVill","TwnhsE",6,5,1978,"Y","SBrkr",1548,2,1,3,1,7,147000
7.73587031995257,"Inside","NPkVill","Twnhs",6,6,1978,"Y","SBrkr",1441,2,1,3,1,7,148500
7.76811037852599,"Inside","NPkVill","TwnhsE",6,5,1978,"Y","SBrkr",1456,2,1,3,1,6,138000
7.6515955738576,"Inside","NPkVill","TwnhsE",7,6,1976,"Y","SBrkr",836,1,0,2,1,5,128500
8.87486763568805,"Inside","NAmes","1Fam",5,5,1967,"Y","SBrkr",892,1,0,3,1,5,100000
9.27893316344179,"Inside","NAmes","1Fam",5,7,1966,"Y","SBrkr",1120,1,0,3,1,5,148800
9.42995771351383,"FR2","NridgHt","1Fam",10,5,2006,"Y","SBrkr",1718,2,0,3,1,7,337500
9.56500329315396,"Inside","NridgHt","1Fam",9,5,2007,"Y","SBrkr",2772,3,1,4,1,10,462000
9.5117774096603,"Inside","NridgHt","1Fam",9,5,2008,"Y","SBrkr",3140,3,1,4,1,11,485000
9.64413375207121,"Inside","NridgHt","1Fam",10,5,2008,"Y","SBrkr",2402,2,0,2,1,10,555000
9.48592455922983,"Corner","NridgHt","1Fam",9,5,2006,"Y","SBrkr",1652,2,0,2,1,6,325000
9.5631076910839,"Corner","NridgHt","1Fam",8,5,2007,"Y","SBrkr",1600,2,0,3,1,7,256300
9.44967218348692,"Inside","NridgHt","1Fam",8,5,2008,"Y","SBrkr",2042,2,1,3,1,8,253293
9.42141134205612,"Inside","NridgHt","1Fam",9,5,2009,"Y","SBrkr",2690,2,1,3,1,8,398800
9.33326571881348,"Inside","NridgHt","1Fam",9,5,2008,"Y","SBrkr",2184,2,1,3,1,10,335000
9.42141134205612,"Inside","NridgHt","1Fam",9,5,2008,"Y","SBrkr",2020,2,0,3,1,7,404000
9.41082923272559,"Inside","NridgHt","1Fam",10,5,2009,"Y","SBrkr",2020,2,1,3,1,9,402861
9.50881400550616,"Corner","NridgHt","1Fam",10,5,2008,"Y","SBrkr",2296,2,1,3,1,10,451950
9.52464003233223,"Inside","NridgHt","1Fam",10,5,2007,"Y","SBrkr",2674,2,1,2,1,8,610000
9.53899642739739,"Inside","NridgHt","1Fam",9,5,2008,"Y","SBrkr",2822,3,1,4,1,12,582933
9.35686202463895,"Inside","NridgHt","1Fam",9,5,2008,"Y","SBrkr",1736,2,0,3,1,7,360000
9.73329217554001,"FR3","NridgHt","1Fam",8,5,2004,"Y","SBrkr",1782,2,0,3,1,7,296000
10.0563373866303,"CulDSac","NridgHt","1Fam",8,5,2007,"Y","SBrkr",2520,2,1,5,1,10,409900
9.31883596812948,"Inside","NridgHt","1Fam",8,5,2006,"Y","SBrkr",1717,2,0,3,1,7,255500
9.24638296332311,"Inside","NridgHt","1Fam",9,5,2008,"Y","SBrkr",1743,2,0,3,1,8,335000
9.16858043772795,"Inside","NridgHt","1Fam",8,5,2004,"Y","SBrkr",1713,2,0,3,1,7,274900
9.29394595583098,"Inside","NridgHt","1Fam",9,5,2006,"Y","SBrkr",1531,2,0,2,1,6,300000
9.51148146411212,"Corner","NridgHt","1Fam",9,5,2008,"Y","SBrkr",1808,2,0,3,1,7,324000
9.08636319215647,"Inside","NridgHt","1Fam",9,5,2004,"Y","SBrkr",2224,2,1,4,1,10,350000
9.33802973311707,"Inside","NridgHt","1Fam",8,5,2004,"Y","SBrkr",1836,2,0,3,1,7,280000
9.27378454453272,"Inside","NridgHt","1Fam",8,5,2003,"Y","SBrkr",1629,2,0,3,1,7,284000
9.46327570809813,"Corner","NridgHt","1Fam",7,5,2003,"Y","SBrkr",1760,2,0,3,1,8,269500
9.16335358075185,"Inside","NridgHt","1Fam",7,5,2009,"Y","SBrkr",1502,2,0,3,1,7,233170
9.50836873648211,"Inside","NridgHt","1Fam",10,5,2003,"Y","SBrkr",2392,2,0,3,1,8,386250
9.63390731544833,"Corner","NridgHt","1Fam",9,5,2003,"Y","SBrkr",2452,2,0,3,1,10,445000
9.49265808192881,"Inside","NridgHt","1Fam",8,5,2003,"Y","SBrkr",2400,3,1,4,1,10,290000
9.17554186643349,"Inside","NridgHt","1Fam",8,5,2006,"Y","SBrkr",1606,2,0,3,1,6,255900
8.83985623276326,"Inside","NridgHt","TwnhsE",6,5,2005,"Y","SBrkr",1358,2,0,2,1,6,213000
8.59062950948942,"Inside","NridgHt","Twnhs",6,5,2005,"Y","SBrkr",1306,2,0,1,1,5,196000
8.54130026675947,"Inside","NridgHt","Twnhs",6,5,2005,"Y","SBrkr",1306,2,0,1,1,5,184500
9.24057855503679,"Inside","NridgHt","TwnhsE",7,5,2007,"Y","SBrkr",1358,2,0,2,1,6,212500
8.5173931714189,"Inside","NridgHt","Twnhs",7,5,2007,"Y","SBrkr",1314,2,0,2,1,6,230000
9.60481193860948,"Inside","NridgHt","1Fam",10,5,2004,"Y","SBrkr",2492,2,1,2,1,8,552000
9.63312135784958,"Corner","NridgHt","1Fam",8,5,2003,"Y","SBrkr",2200,2,1,3,1,8,382500
8.90788301394225,"Inside","NridgHt","TwnhsE",9,5,2008,"Y","SBrkr",1884,2,0,2,1,6,320000
8.77524045873833,"Inside","NridgHt","TwnhsE",9,5,2008,"Y","SBrkr",1456,2,0,2,1,6,248500
9.72734685481725,"Corner","NridgHt","1Fam",8,5,2002,"Y","SBrkr",1712,2,0,3,1,8,286500
8.73873546136347,"Inside","NridgHt","TwnhsE",8,5,2006,"Y","SBrkr",1324,2,0,2,1,6,254000
8.15478757276852,"Inside","NridgHt","TwnhsE",7,5,2003,"Y","SBrkr",1405,2,0,2,1,6,173000
7.72665366484764,"Inside","NridgHt","Twnhs",7,5,2003,"Y","SBrkr",1626,2,0,2,1,6,173000
9.29908358181057,"Inside","Gilbert","1Fam",7,5,2005,"Y","SBrkr",1456,2,1,3,1,8,184000
9.09582698518742,"Inside","Gilbert","1Fam",6,5,2005,"Y","SBrkr",1490,2,1,3,1,7,167800
9.44057869576626,"Inside","Gilbert","1Fam",6,5,2005,"Y","SBrkr",1484,2,1,3,1,8,174000
9.3852176218809,"Inside","Gilbert","1Fam",6,5,2005,"Y","SBrkr",1560,2,1,3,1,6,174000
8.2117543973752,"Inside","Blmngtn","TwnhsE",7,5,2007,"Y","SBrkr",1555,2,0,2,1,7,174000
8.19836438996762,"Inside","Blmngtn","TwnhsE",7,5,2007,"Y","SBrkr",1569,2,0,1,1,7,175900
8.06526520889773,"Inside","Blmngtn","TwnhsE",7,5,2005,"Y","SBrkr",1555,2,0,2,1,7,192500
8.06526520889773,"Inside","Blmngtn","TwnhsE",7,5,2005,"Y","SBrkr",1504,2,0,1,1,7,181000
8.06526520889773,"Inside","Blmngtn","TwnhsE",7,5,2005,"Y","SBrkr",1220,2,0,2,1,5,180000
8.06526520889773,"Inside","Blmngtn","TwnhsE",7,5,2005,"Y","SBrkr",1145,2,0,2,1,5,160200
8.96123778149188,"Inside","Gilbert","1Fam",7,5,2004,"Y","SBrkr",1432,2,1,3,1,6,188500
8.9956608990741,"Inside","Gilbert","1Fam",6,5,2002,"Y","SBrkr",2267,2,1,4,1,8,200000
9.15207546384421,"Inside","Gilbert","1Fam",7,5,2004,"Y","SBrkr",1374,2,1,3,1,6,170000
8.9851948179913,"Inside","Gilbert","1Fam",7,5,2004,"Y","SBrkr",1630,2,1,3,1,7,189500
8.95544812234739,"Inside","Gilbert","1Fam",8,5,2002,"Y","SBrkr",1419,2,1,3,1,7,184100
9.22276289197474,"Inside","Gilbert","1Fam",7,5,2004,"Y","SBrkr",1594,2,1,3,1,7,195500
9.10108338603923,"Inside","Gilbert","1Fam",7,5,2003,"Y","SBrkr",1489,2,1,3,1,8,192000
9.00871366412422,"Inside","Gilbert","1Fam",7,5,2003,"Y","SBrkr",1342,2,1,3,1,7,178000
8.52971447196991,"Inside","NridgHt","Twnhs",7,5,2007,"Y","SBrkr",1314,2,0,2,1,6,207500
9.08193865717166,"Inside","Gilbert","1Fam",7,5,2000,"Y","SBrkr",2256,2,1,4,1,8,236000
9.4642846724431,"Corner","Gilbert","1Fam",8,5,2002,"Y","SBrkr",2004,2,1,4,1,8,257500
